id_viatge	dia_setmana	franja	estacio_any	tipus_servei	num_parades	dist_km	ocupacio	vent	pluja	visibilitat	retard_min	puntualitat
1938	dt	mati	estiu	mitja_distancia	12	1532	mitjana	cap	cap	bona	0	puntual
1939	dc	mati	hivern	mitja_distancia	8	1661	baixa	cap	cap	bona	1	puntual
1940	dl	mati	primavera	regional	11	483	baixa	moderat	febla	bona	21	molt_tard
1941	dg	nit	primavera	alta_velocitat	3	5080	mitjana	cap	cap	bona	11	tard
1942	dj	mati	primavera	regional	6	393	mitjana	cap	febla	bona	21	molt_tard
1943	dg	tarda	tardor	mitja_distancia	5	2727	mitjana	cap	cap	bona	4	puntual
1944	ds	mati	hivern	alta_velocitat	1	4969	mitjana	moderat	cap	regular	0	puntual
1945	dl	mati	primavera	mitja_distancia	5	2355	mitjana	moderat	febla	bona	13	tard
1946	dj	migdia	hivern	alta_velocitat	2	3044	mitjana	moderat	intensa	bona	14	tard
1947	dj	migdia	hivern	mitja_distancia	8	1495	mitjana	cap	intensa	bona	7	tard
1948	dl	tarda	hivern	mitja_distancia	4	1838	mitjana	moderat	febla	bona	5	puntual
1949	dc	nit	hivern	mitja_distancia	4	1785	mitjana	cap	cap	bona	0	puntual
1950	dl	nit	primavera	mitja_distancia	9	2154	alta	cap	cap	regular	19	molt_tard
1951	dl	mati	hivern	regional	9	644	mitjana	cap	cap	bona	4	puntual
1952	dg	tarda	estiu	mitja_distancia	6	2764	alta	cap	febla	bona	4	puntual
1953	dl	mati	hivern	regional	10	414	baixa	cap	cap	bona	0	puntual
1954	dj	nit	estiu	alta_velocitat	2	2841	mitjana	fort	febla	bona	2	puntual
1955	dg	migdia	hivern	regional	6	500	mitjana	cap	febla	regular	5	puntual
1956	dt	migdia	primavera	regional	11	587	mitjana	cap	intensa	bona	19	molt_tard
1957	ds	mati	estiu	alta_velocitat	4	5527	baixa	moderat	intensa	dolenta	30	molt_tard
1958	dl	mati	estiu	regional	8	734	mitjana	moderat	cap	bona	3	puntual
1959	ds	mati	estiu	regional	10	150	mitjana	cap	cap	dolenta	13	tard
1960	dl	nit	primavera	mitja_distancia	2	546	alta	moderat	intensa	regular	4	puntual
1961	dl	tarda	tardor	regional	9	610	mitjana	cap	cap	bona	25	molt_tard
1962	ds	nit	hivern	regional	13	537	baixa	cap	cap	bona	0	puntual
1963	ds	mati	hivern	mitja_distancia	6	2054	mitjana	moderat	intensa	regular	19	molt_tard
1964	dg	tarda	tardor	regional	13	997	mitjana	cap	cap	bona	0	puntual
1965	dg	mati	tardor	regional	6	778	baixa	cap	cap	bona	2	puntual
1966	dg	migdia	tardor	regional	4	512	mitjana	cap	cap	bona	8	tard
1967	dv	migdia	primavera	regional	5	639	mitjana	cap	cap	bona	0	puntual
1968	ds	mati	estiu	regional	9	568	baixa	cap	intensa	bona	0	puntual
1969	dl	tarda	tardor	regional	5	154	mitjana	moderat	cap	bona	19	molt_tard
1970	dt	mati	hivern	mitja_distancia	6	1521	mitjana	cap	cap	bona	9	tard
1971	dj	migdia	tardor	mitja_distancia	6	1528	mitjana	moderat	cap	bona	8	tard
1972	dc	tarda	hivern	regional	4	473	mitjana	cap	febla	bona	3	puntual
1973	ds	mati	tardor	regional	8	516	baixa	moderat	febla	regular	0	puntual
1974	dl	nit	primavera	alta_velocitat	3	3828	alta	cap	cap	regular	4	puntual
1975	dj	migdia	estiu	mitja_distancia	8	2030	mitjana	cap	cap	bona	8	tard
1976	dg	tarda	hivern	regional	4	492	baixa	cap	cap	bona	0	puntual
1977	dg	tarda	hivern	mitja_distancia	7	2499	alta	cap	cap	bona	14	tard
1978	dl	tarda	primavera	regional	9	411	baixa	moderat	cap	bona	7	tard
1979	dt	tarda	hivern	alta_velocitat	5	5482	mitjana	moderat	cap	bona	2	puntual
1980	dv	nit	tardor	alta_velocitat	4	4501	mitjana	moderat	cap	regular	0	puntual
1981	dv	tarda	estiu	alta_velocitat	2	2748	alta	cap	cap	bona	0	puntual
1982	ds	mati	estiu	regional	10	566	alta	cap	cap	bona	5	puntual
1983	dl	mati	hivern	regional	9	1053	baixa	moderat	cap	bona	0	puntual
1984	dj	tarda	tardor	regional	5	416	mitjana	moderat	cap	bona	1	puntual
1985	dj	mati	estiu	regional	10	1061	mitjana	cap	febla	dolenta	18	molt_tard
1986	dv	mati	tardor	regional	7	762	mitjana	moderat	cap	bona	0	puntual
1987	dc	mati	tardor	mitja_distancia	4	1947	mitjana	cap	cap	regular	0	puntual
1988	dc	migdia	primavera	regional	5	747	baixa	fort	intensa	bona	10	tard
1989	dt	mati	primavera	alta_velocitat	2	3769	baixa	cap	cap	bona	3	puntual
1990	dj	tarda	hivern	regional	7	150	baixa	cap	febla	bona	7	tard
1991	dg	tarda	estiu	regional	8	425	baixa	moderat	cap	bona	3	puntual
1992	dl	tarda	estiu	alta_velocitat	5	4202	baixa	cap	febla	bona	2	puntual
1993	dt	migdia	primavera	mitja_distancia	7	1968	alta	cap	cap	bona	11	tard
1994	dv	migdia	estiu	regional	11	774	mitjana	cap	cap	bona	3	puntual
1995	dv	tarda	tardor	mitja_distancia	7	2050	mitjana	cap	febla	regular	0	puntual
1996	dc	migdia	hivern	regional	3	828	alta	moderat	febla	bona	0	puntual
1997	dl	tarda	estiu	regional	13	1172	mitjana	moderat	cap	regular	7	tard
1998	dl	mati	hivern	mitja_distancia	3	1919	mitjana	cap	febla	bona	3	puntual
1999	dg	nit	primavera	regional	6	953	alta	fort	cap	regular	0	puntual
2000	dg	mati	primavera	mitja_distancia	3	2094	mitjana	moderat	febla	bona	2	puntual
